RID,Signaltype
router-84875df7fc-8n4sw-0-6374302-0,13.0
router-84875df7fc-b5nxc-4-72406154-0,16.0
router-84875df7fc-scxcj-6-12903727-0,31.0
router-84875df7fc-scxcj-3-30710802-0,15.0
router-84875df7fc-52vz8-1-8778325-0,24.0
router-84875df7fc-b5nxc-7-27803899-0,12.0
router-84875df7fc-52vz8-5-7069769-0,2.0
router-84875df7fc-8n4sw-6-27653928-0,6.0
router-84875df7fc-cmkz9-2-7871001-0,37.0
router-84875df7fc-8n4sw-6-22517658-0,11.0
router-84875df7fc-cmkz9-7-66686604-0,0.0
router-84875df7fc-52vz8-4-23576121-0,9.0
router-84875df7fc-cmkz9-7-55784385-0,20.0
router-84875df7fc-b5nxc-3-8508007-0,0.0
router-84875df7fc-cmkz9-1-8031224-0,33.0
router-84875df7fc-cmkz9-0-7384628-0,11.0
router-84875df7fc-scxcj-2-10184007-0,5.0
router-84875df7fc-cmkz9-4-32391667-0,24.0
router-84875df7fc-b5nxc-4-72761026-0,30.0
router-84875df7fc-52vz8-5-9854109-0,9.0
router-84875df7fc-8n4sw-6-27536746-0,38.0
router-84875df7fc-cmkz9-7-50843998-0,0.0
router-84875df7fc-8n4sw-7-78842667-0,18.0
router-84875df7fc-scxcj-7-55416396-0,18.0
router-84875df7fc-scxcj-7-74355685-0,45.0
router-84875df7fc-scxcj-7-67964361-0,25.0
router-84875df7fc-cmkz9-4-21570630-0,22.0
router-84875df7fc-52vz8-5-10111067-0,12.0
router-84875df7fc-cmkz9-6-12839322-0,32.0
router-84875df7fc-scxcj-7-58408469-0,2.0
router-84875df7fc-scxcj-7-58923149-0,20.0
router-84875df7fc-scxcj-7-49539663-0,0.0
router-84875df7fc-b5nxc-4-69278655-0,27.0
router-84875df7fc-52vz8-2-8081694-0,15.0
router-84875df7fc-52vz8-3-17017027-0,43.0
router-84875df7fc-cmkz9-7-48602975-0,26.0
router-84875df7fc-b5nxc-6-15100905-0,7.0
router-84875df7fc-cmkz9-7-68601337-0,8.0
router-84875df7fc-52vz8-6-55368561-0,11.0
router-84875df7fc-8n4sw-1-9226467-0,18.0
router-84875df7fc-8n4sw-4-11082075-0,21.0
router-84875df7fc-b5nxc-5-11757304-0,0.0
router-84875df7fc-8n4sw-6-27678263-0,0.0
router-84875df7fc-8n4sw-6-28222253-0,6.0
router-84875df7fc-b5nxc-7-29065950-0,18.0
router-84875df7fc-cmkz9-7-46293521-0,7.0
router-84875df7fc-8n4sw-7-70731621-0,24.0
router-84875df7fc-scxcj-7-47888494-0,52.0
router-84875df7fc-8n4sw-7-61704729-0,33.0
router-84875df7fc-b5nxc-6-15115717-0,28.0
router-84875df7fc-52vz8-5-10189708-0,68.0
router-84875df7fc-cmkz9-5-9042753-0,12.0
router-84875df7fc-cmkz9-5-11429888-0,23.0
router-84875df7fc-52vz8-4-29136441-0,19.0
router-84875df7fc-scxcj-7-57501478-0,14.0
router-84875df7fc-scxcj-6-12573124-1,17.0
router-84875df7fc-scxcj-6-15628898-0,36.0
router-84875df7fc-52vz8-4-23891050-0,6.0
router-84875df7fc-b5nxc-7-27973938-0,41.0
router-84875df7fc-b5nxc-6-13240053-0,0.0
router-84875df7fc-52vz8-6-54380434-0,55.0
router-84875df7fc-scxcj-6-12830152-0,19.0
router-84875df7fc-cmkz9-0-7991046-0,15.0
router-84875df7fc-b5nxc-6-11634224-0,27.0
router-84875df7fc-52vz8-3-15762453-0,12.0
router-84875df7fc-cmkz9-7-70531415-0,22.0
router-84875df7fc-cmkz9-4-31326348-0,39.0
router-84875df7fc-cmkz9-6-16218334-0,18.0
router-84875df7fc-52vz8-7-9893127-0,52.0
router-84875df7fc-scxcj-7-49949925-0,3.0
router-84875df7fc-8n4sw-7-72753196-0,16.0
router-84875df7fc-52vz8-3-11975760-0,9.0
router-84875df7fc-8n4sw-5-10210926-0,0.0
router-84875df7fc-cmkz9-4-28976852-0,1.0
router-84875df7fc-scxcj-5-9393605-0,33.0
router-84875df7fc-b5nxc-4-52632346-0,9.0
router-84875df7fc-scxcj-2-10465557-0,8.0
router-84875df7fc-52vz8-3-18066650-0,13.0
router-84875df7fc-b5nxc-6-15473091-0,19.0
router-84875df7fc-8n4sw-6-21843958-0,23.0
router-84875df7fc-cmkz9-6-11465254-0,49.0
router-84875df7fc-b5nxc-4-59637742-0,4.0
router-84875df7fc-cmkz9-7-68116609-0,4.0
router-84875df7fc-scxcj-3-23535137-0,13.0
router-84875df7fc-b5nxc-3-8083908-0,29.0
router-84875df7fc-52vz8-0-8819477-0,32.0
router-84875df7fc-b5nxc-7-23231857-0,15.0
router-84875df7fc-b5nxc-6-15799588-0,16.0
router-84875df7fc-8n4sw-7-54731284-0,24.0
router-84875df7fc-52vz8-4-29720001-0,49.0
router-84875df7fc-scxcj-6-13396205-0,0.0
router-84875df7fc-cmkz9-5-11554257-0,6.0
router-84875df7fc-8n4sw-7-60556991-0,8.0
router-84875df7fc-cmkz9-7-55908517-0,79.0
router-84875df7fc-8n4sw-5-9990669-0,24.0
router-84875df7fc-52vz8-5-7969524-0,26.0
router-84875df7fc-cmkz9-7-50644338-0,59.0
router-84875df7fc-b5nxc-1-7238830-0,16.0
router-84875df7fc-8n4sw-2-7533762-0,48.0
router-84875df7fc-cmkz9-7-70474003-0,18.0
router-84875df7fc-52vz8-4-30756711-0,24.0
router-84875df7fc-cmkz9-3-6584137-0,9.0
router-84875df7fc-8n4sw-7-59259634-0,11.0
router-84875df7fc-b5nxc-4-70035259-0,22.0
router-84875df7fc-cmkz9-7-55251473-0,23.0
router-84875df7fc-8n4sw-7-51898019-0,16.0
router-84875df7fc-scxcj-7-71299512-0,16.0
router-84875df7fc-52vz8-7-9572310-0,3.0
router-84875df7fc-8n4sw-4-11610713-0,32.0
router-84875df7fc-scxcj-7-50389333-0,10.0
router-84875df7fc-b5nxc-2-6818053-0,24.0
router-84875df7fc-52vz8-6-68394611-0,9.0
router-84875df7fc-b5nxc-7-24538443-0,19.0
router-84875df7fc-52vz8-0-6137507-0,1.0
router-84875df7fc-8n4sw-7-62172103-0,40.0
router-84875df7fc-cmkz9-7-63665483-0,8.0
router-84875df7fc-b5nxc-2-8966041-0,0.0
router-84875df7fc-52vz8-0-8661945-0,23.0
router-84875df7fc-scxcj-3-24662473-0,4.0
router-84875df7fc-b5nxc-4-73732842-0,36.0
router-84875df7fc-scxcj-7-54648880-0,17.0
router-84875df7fc-b5nxc-4-50127782-0,23.0
router-84875df7fc-b5nxc-1-7204108-0,9.0
router-84875df7fc-b5nxc-7-21899468-0,7.0
router-84875df7fc-8n4sw-7-70747804-0,7.0
router-84875df7fc-scxcj-6-15355025-0,9.0
router-84875df7fc-8n4sw-6-29760041-0,18.0
router-84875df7fc-b5nxc-4-57480155-0,12.0
router-84875df7fc-52vz8-6-61126173-0,12.0
router-84875df7fc-8n4sw-7-59235966-0,30.0
router-84875df7fc-52vz8-6-62512311-0,10.0
router-84875df7fc-cmkz9-4-30827086-0,8.0
router-84875df7fc-52vz8-6-68037761-0,37.0
router-84875df7fc-8n4sw-7-54075435-0,16.0
router-84875df7fc-b5nxc-4-66528442-0,0.0
router-84875df7fc-b5nxc-4-74211667-0,27.0
router-84875df7fc-b5nxc-4-71003719-0,4.0
router-84875df7fc-52vz8-2-7998889-0,20.0
router-84875df7fc-8n4sw-7-70911461-0,5.0
router-84875df7fc-cmkz9-5-11930015-0,15.0
router-84875df7fc-b5nxc-7-20550121-0,37.0
router-84875df7fc-cmkz9-7-48384375-0,1.0
router-84875df7fc-b5nxc-6-13082529-0,10.0
router-84875df7fc-cmkz9-7-64822968-0,13.0
router-84875df7fc-b5nxc-4-59191896-0,12.0
router-84875df7fc-scxcj-7-58347910-0,25.0
router-84875df7fc-scxcj-7-56903734-0,83.0
router-84875df7fc-cmkz9-4-32336494-0,4.0
router-84875df7fc-52vz8-6-62480166-0,26.0
router-84875df7fc-cmkz9-6-15370267-0,22.0
router-84875df7fc-cmkz9-7-55355598-0,5.0
router-84875df7fc-scxcj-7-55990811-0,22.0
router-84875df7fc-cmkz9-4-24773385-0,14.0
router-84875df7fc-52vz8-6-66856502-0,17.0
router-84875df7fc-cmkz9-6-15616347-0,13.0
router-84875df7fc-scxcj-3-23423057-0,2.0
router-84875df7fc-8n4sw-4-11140001-0,9.0
router-84875df7fc-scxcj-3-31047048-0,48.0
router-84875df7fc-8n4sw-7-62797733-0,16.0
router-84875df7fc-52vz8-5-9638792-0,27.0
router-84875df7fc-scxcj-7-67905993-0,34.0
router-84875df7fc-b5nxc-2-9361574-0,47.0
router-84875df7fc-scxcj-3-31026451-0,20.0
router-84875df7fc-8n4sw-1-9202493-1,0.0
router-84875df7fc-scxcj-2-8228314-0,17.0
router-84875df7fc-scxcj-7-54853884-0,19.0
router-84875df7fc-scxcj-5-8586292-0,18.0
router-84875df7fc-cmkz9-1-6645702-0,19.0
router-84875df7fc-cmkz9-4-23248150-0,21.0
router-84875df7fc-52vz8-6-65898940-0,0.0
router-84875df7fc-cmkz9-6-13507739-0,41.0
router-84875df7fc-b5nxc-4-68907754-0,2.0
router-84875df7fc-8n4sw-5-9254651-0,13.0
router-84875df7fc-8n4sw-7-77110298-0,12.0
router-84875df7fc-8n4sw-6-22664672-0,14.0
router-84875df7fc-8n4sw-7-78725187-0,13.0
router-84875df7fc-b5nxc-0-5066009-0,26.0
router-84875df7fc-scxcj-3-26944143-0,3.0
router-84875df7fc-scxcj-4-9227974-0,8.0
router-84875df7fc-scxcj-7-72338937-0,26.0
router-84875df7fc-cmkz9-5-8578967-0,0.0
router-84875df7fc-52vz8-2-9885713-0,26.0
router-84875df7fc-8n4sw-6-22094689-0,23.0
router-84875df7fc-52vz8-3-14052762-0,12.0
router-84875df7fc-b5nxc-3-10530452-0,32.0
router-84875df7fc-52vz8-5-7199013-0,12.0
router-84875df7fc-cmkz9-7-47327497-0,32.0
router-84875df7fc-b5nxc-4-56859363-0,4.0
router-84875df7fc-52vz8-6-65434835-0,27.0
router-84875df7fc-b5nxc-4-71583747-0,32.0
router-84875df7fc-b5nxc-1-7247221-0,15.0
router-84875df7fc-cmkz9-7-70541976-0,35.0
router-84875df7fc-8n4sw-7-73839260-0,12.0
router-84875df7fc-scxcj-4-7723596-0,0.0
router-84875df7fc-b5nxc-5-9289118-0,15.0
router-84875df7fc-scxcj-6-16699406-0,40.0
router-84875df7fc-8n4sw-6-23625319-0,14.0
router-84875df7fc-52vz8-1-9538854-0,0.0
router-84875df7fc-scxcj-4-7680289-0,12.0
router-84875df7fc-cmkz9-6-13686561-0,27.0
router-84875df7fc-8n4sw-3-7232738-0,30.0
router-84875df7fc-b5nxc-3-9931303-0,29.0
router-84875df7fc-b5nxc-2-6868720-0,24.0
router-84875df7fc-cmkz9-7-70861177-0,29.0
router-84875df7fc-8n4sw-6-23354093-0,33.0
router-84875df7fc-b5nxc-4-71877212-0,18.0
router-84875df7fc-scxcj-6-16127836-0,2.0
router-84875df7fc-b5nxc-6-13215997-0,51.0
router-84875df7fc-cmkz9-4-22491194-0,23.0
router-84875df7fc-scxcj-6-16116128-0,11.0
router-84875df7fc-b5nxc-4-59096777-0,25.0
router-84875df7fc-scxcj-3-30706430-0,18.0
router-84875df7fc-52vz8-4-29454255-0,18.0
router-84875df7fc-cmkz9-1-7604034-0,27.0
router-84875df7fc-8n4sw-3-7281595-0,23.0
router-84875df7fc-cmkz9-4-24772523-0,59.0
router-84875df7fc-8n4sw-7-59389630-0,17.0
router-84875df7fc-52vz8-6-63003874-0,9.0
router-84875df7fc-cmkz9-7-56331178-0,1.0
router-84875df7fc-8n4sw-6-29616862-0,17.0
router-84875df7fc-cmkz9-4-29879592-0,12.0
router-84875df7fc-8n4sw-6-23803273-0,0.0
router-84875df7fc-8n4sw-1-8366512-0,23.0
router-84875df7fc-cmkz9-7-53254613-0,28.0
router-84875df7fc-b5nxc-4-58720783-0,24.0
router-84875df7fc-52vz8-7-11453295-0,41.0
router-84875df7fc-b5nxc-4-57350052-0,24.0
router-84875df7fc-b5nxc-7-23782302-0,22.0
router-84875df7fc-b5nxc-7-20528937-0,14.0
router-84875df7fc-scxcj-3-29042433-0,17.0
router-84875df7fc-cmkz9-7-66760331-0,13.0
router-84875df7fc-52vz8-4-29266565-0,28.0
router-84875df7fc-b5nxc-3-10112191-0,19.0
router-84875df7fc-cmkz9-6-16505035-1,19.0
router-84875df7fc-scxcj-7-58848897-0,4.0
router-84875df7fc-52vz8-0-8790710-0,14.0
router-84875df7fc-8n4sw-7-60340394-0,41.0
router-84875df7fc-scxcj-7-48779693-0,27.0
router-84875df7fc-8n4sw-4-14383799-0,9.0
router-84875df7fc-cmkz9-1-8918713-0,8.0
router-84875df7fc-scxcj-5-7983520-0,17.0
router-84875df7fc-52vz8-4-28757269-0,18.0
router-84875df7fc-b5nxc-4-75515840-0,3.0
router-84875df7fc-scxcj-4-9729782-0,7.0
router-84875df7fc-scxcj-3-23736785-0,19.0
router-84875df7fc-52vz8-6-60866592-0,17.0
router-84875df7fc-scxcj-7-53063640-0,19.0
router-84875df7fc-b5nxc-4-75434492-0,44.0
router-84875df7fc-8n4sw-7-58898774-0,35.0
router-84875df7fc-cmkz9-7-66539298-0,23.0
router-84875df7fc-cmkz9-4-26377381-0,39.0
router-84875df7fc-b5nxc-4-55943611-0,29.0
router-84875df7fc-52vz8-4-22513877-0,17.0
router-84875df7fc-b5nxc-1-6918041-0,14.0
router-84875df7fc-b5nxc-4-68601199-0,5.0
router-84875df7fc-52vz8-6-54565093-0,35.0
router-84875df7fc-b5nxc-3-9837887-0,26.0
router-84875df7fc-b5nxc-4-53584967-0,13.0
router-84875df7fc-scxcj-2-9685768-0,13.0
router-84875df7fc-cmkz9-4-24373281-0,11.0
router-84875df7fc-52vz8-6-55542213-0,17.0
router-84875df7fc-52vz8-6-47430634-0,45.0
router-84875df7fc-b5nxc-3-9612903-0,21.0
router-84875df7fc-scxcj-7-71010381-0,58.0
router-84875df7fc-scxcj-1-6897248-0,14.0
router-84875df7fc-8n4sw-4-11048280-0,9.0
router-84875df7fc-52vz8-6-67881755-0,23.0
router-84875df7fc-cmkz9-0-5792694-0,15.0
router-84875df7fc-52vz8-6-68173895-0,23.0
router-84875df7fc-scxcj-2-7499148-0,15.0
router-84875df7fc-52vz8-6-51580575-0,34.0
router-84875df7fc-8n4sw-2-7135452-0,23.0
router-84875df7fc-cmkz9-5-8194384-0,20.0
router-84875df7fc-scxcj-7-67996011-0,14.0
router-84875df7fc-52vz8-3-13648128-0,7.0
router-84875df7fc-scxcj-7-65525164-0,31.0
router-84875df7fc-cmkz9-5-8214916-0,0.0
router-84875df7fc-8n4sw-7-71869037-0,31.0
router-84875df7fc-scxcj-7-58665553-0,28.0
router-84875df7fc-cmkz9-7-48852014-0,19.0
router-84875df7fc-8n4sw-0-6630757-0,14.0
router-84875df7fc-cmkz9-6-16570569-0,18.0
router-84875df7fc-scxcj-3-29788162-0,17.0
router-84875df7fc-scxcj-6-11549427-0,28.0
router-84875df7fc-scxcj-7-55420763-0,13.0
router-84875df7fc-scxcj-7-71649871-0,19.0
router-84875df7fc-52vz8-6-53589490-0,65.0
router-84875df7fc-b5nxc-4-73947253-0,16.0
router-84875df7fc-52vz8-5-9740600-0,23.0
router-84875df7fc-8n4sw-6-24704509-0,39.0
router-84875df7fc-scxcj-7-65688560-0,36.0
router-84875df7fc-scxcj-6-11784566-0,19.0
router-84875df7fc-8n4sw-3-6669132-0,16.0
router-84875df7fc-scxcj-7-55500888-0,11.0
router-84875df7fc-52vz8-2-7081075-0,32.0
router-84875df7fc-scxcj-3-22235523-0,20.0
router-84875df7fc-cmkz9-7-52473701-0,12.0
router-84875df7fc-b5nxc-6-13188951-0,10.0
router-84875df7fc-b5nxc-4-50527928-0,10.0
router-84875df7fc-8n4sw-3-7127548-0,27.0
router-84875df7fc-cmkz9-7-48585153-0,2.0
router-84875df7fc-cmkz9-6-13262876-0,46.0
router-84875df7fc-8n4sw-7-75953246-0,18.0
router-84875df7fc-scxcj-7-48683857-0,25.0
router-84875df7fc-scxcj-3-20278295-0,11.0
router-84875df7fc-52vz8-6-51998393-0,24.0
router-84875df7fc-b5nxc-4-65753045-0,18.0
router-84875df7fc-cmkz9-4-29878525-0,3.0
router-84875df7fc-cmkz9-4-25505484-0,20.0
router-84875df7fc-b5nxc-7-23854539-0,14.0
router-84875df7fc-8n4sw-7-69753985-0,19.0
router-84875df7fc-scxcj-1-6600328-0,49.0
router-84875df7fc-b5nxc-0-6351764-0,15.0
router-84875df7fc-52vz8-6-49963010-0,19.0
router-84875df7fc-cmkz9-7-54609084-0,5.0
router-84875df7fc-52vz8-2-7250310-0,15.0
router-84875df7fc-b5nxc-4-58512971-0,26.0
router-84875df7fc-52vz8-6-65503927-0,14.0
router-84875df7fc-cmkz9-3-8729291-0,2.0
router-84875df7fc-8n4sw-4-10632214-0,40.0
router-84875df7fc-52vz8-6-64767089-0,18.0
router-84875df7fc-8n4sw-7-75284164-0,82.0
router-84875df7fc-cmkz9-4-32535300-0,10.0
router-84875df7fc-8n4sw-7-58446190-0,11.0
router-84875df7fc-scxcj-6-13437097-0,8.0
router-84875df7fc-8n4sw-7-72251751-0,16.0
router-84875df7fc-b5nxc-5-11167778-0,17.0
router-84875df7fc-52vz8-0-7897559-0,15.0
router-84875df7fc-cmkz9-7-52569018-0,61.0
router-84875df7fc-scxcj-4-7803274-0,0.0
router-84875df7fc-cmkz9-7-55774082-0,0.0
router-84875df7fc-8n4sw-6-22611350-0,7.0
router-84875df7fc-8n4sw-0-6089501-0,25.0
router-84875df7fc-b5nxc-1-9099430-0,5.0
router-84875df7fc-scxcj-0-7183091-0,54.0
router-84875df7fc-52vz8-5-7760167-0,7.0
router-84875df7fc-8n4sw-7-78432669-0,25.0
router-84875df7fc-scxcj-3-28556365-1,20.0
router-84875df7fc-8n4sw-7-55882328-0,45.0
router-84875df7fc-8n4sw-7-70757234-0,1.0
router-84875df7fc-8n4sw-1-9012240-0,15.0
router-84875df7fc-scxcj-3-29229880-0,12.0
router-84875df7fc-52vz8-7-11343913-0,28.0
router-84875df7fc-52vz8-7-11563788-0,41.0
router-84875df7fc-52vz8-4-28449223-0,18.0
router-84875df7fc-cmkz9-7-55161126-0,33.0
router-84875df7fc-cmkz9-7-47245104-0,15.0
router-84875df7fc-8n4sw-7-77161628-0,0.0
router-84875df7fc-8n4sw-7-60279835-0,43.0
router-84875df7fc-cmkz9-7-52650709-0,40.0
router-84875df7fc-8n4sw-7-59183236-0,34.0
router-84875df7fc-b5nxc-6-15112906-0,10.0
router-84875df7fc-b5nxc-6-11806505-0,29.0
router-84875df7fc-cmkz9-2-9815969-0,10.0
router-84875df7fc-52vz8-7-12167105-0,6.0
router-84875df7fc-scxcj-3-22977663-0,5.0
router-84875df7fc-8n4sw-7-54938454-0,26.0
router-84875df7fc-scxcj-7-67128393-0,20.0
router-84875df7fc-52vz8-6-55158188-0,26.0
router-84875df7fc-8n4sw-2-9432541-0,14.0
router-84875df7fc-8n4sw-1-9010036-0,27.0
router-84875df7fc-8n4sw-7-59111110-0,4.0
router-84875df7fc-cmkz9-7-52517928-0,34.0
router-84875df7fc-8n4sw-6-24384020-0,37.0
router-84875df7fc-b5nxc-7-28056571-0,37.0
router-84875df7fc-8n4sw-7-54522307-0,23.0
router-84875df7fc-52vz8-6-60900772-0,0.0
router-84875df7fc-b5nxc-6-15836089-0,2.0
router-84875df7fc-scxcj-7-53268964-0,17.0
router-84875df7fc-b5nxc-5-10508174-0,32.0
router-84875df7fc-cmkz9-5-10752164-0,1.0
router-84875df7fc-cmkz9-7-68484142-0,17.0
router-84875df7fc-scxcj-7-64716218-0,9.0
router-84875df7fc-cmkz9-7-49463392-0,36.0
router-84875df7fc-cmkz9-6-13415027-0,15.0
router-84875df7fc-52vz8-1-8044277-0,10.0
router-84875df7fc-scxcj-2-7960148-0,12.0
router-84875df7fc-scxcj-3-27168546-0,15.0
router-84875df7fc-b5nxc-4-58609884-0,8.0
router-84875df7fc-8n4sw-6-23791559-0,2.0
router-84875df7fc-cmkz9-0-7782048-0,28.0
router-84875df7fc-scxcj-2-9254945-0,24.0
router-84875df7fc-cmkz9-4-23394747-0,12.0
router-84875df7fc-cmkz9-7-52210844-0,17.0
router-84875df7fc-scxcj-4-9169258-0,0.0
router-84875df7fc-b5nxc-7-29499729-0,36.0
router-84875df7fc-8n4sw-0-5300570-0,3.0
router-84875df7fc-8n4sw-7-51142942-0,8.0
router-84875df7fc-scxcj-2-10372558-0,5.0
router-84875df7fc-b5nxc-4-71043180-0,29.0
router-84875df7fc-52vz8-3-14286379-0,18.0
router-84875df7fc-cmkz9-2-10121059-0,13.0
router-84875df7fc-b5nxc-4-70056519-0,7.0
router-84875df7fc-52vz8-6-51996065-0,0.0
router-84875df7fc-cmkz9-2-9405385-0,14.0
router-84875df7fc-52vz8-6-47779362-0,33.0
router-84875df7fc-52vz8-3-16473818-0,28.0
router-84875df7fc-cmkz9-4-26016008-0,26.0
router-84875df7fc-scxcj-7-70067893-0,28.0
router-84875df7fc-b5nxc-3-10063044-0,19.0
router-84875df7fc-scxcj-7-70880142-0,38.0
router-84875df7fc-b5nxc-7-28324982-0,21.0
router-84875df7fc-cmkz9-7-55267392-0,17.0
router-84875df7fc-8n4sw-7-76739189-0,20.0
router-84875df7fc-cmkz9-7-53219678-0,9.0
router-84875df7fc-b5nxc-0-6679191-0,27.0
router-84875df7fc-8n4sw-6-21964280-0,7.0
router-84875df7fc-8n4sw-7-55086248-0,37.0
router-84875df7fc-52vz8-6-60636081-0,17.0
router-84875df7fc-b5nxc-6-15741746-0,16.0
router-84875df7fc-cmkz9-7-49219986-0,0.0
router-84875df7fc-8n4sw-7-51662428-0,43.0
router-84875df7fc-scxcj-7-56604462-0,23.0
router-84875df7fc-b5nxc-7-20778243-0,19.0
router-84875df7fc-scxcj-7-50659553-0,5.0
router-84875df7fc-52vz8-6-48414105-0,46.0
router-84875df7fc-cmkz9-7-68814634-0,21.0
router-84875df7fc-cmkz9-7-53347483-0,26.0
router-84875df7fc-8n4sw-4-11625914-0,25.0
router-84875df7fc-8n4sw-4-14522769-0,30.0
router-84875df7fc-scxcj-7-50621556-0,25.0
router-84875df7fc-8n4sw-1-9021806-0,4.0
router-84875df7fc-8n4sw-7-52708812-0,5.0
router-84875df7fc-8n4sw-7-76008445-0,14.0
router-84875df7fc-cmkz9-5-11078568-0,8.0
router-84875df7fc-b5nxc-7-27952424-0,41.0
router-84875df7fc-cmkz9-4-31034462-0,8.0
router-84875df7fc-cmkz9-5-10988430-0,0.0
router-84875df7fc-scxcj-7-72435570-0,54.0
router-84875df7fc-b5nxc-4-59848542-0,11.0
router-84875df7fc-scxcj-3-28550316-0,40.0
router-84875df7fc-scxcj-7-69294850-0,0.0
router-84875df7fc-52vz8-2-9904539-0,17.0
router-84875df7fc-8n4sw-4-10849221-0,14.0
router-84875df7fc-8n4sw-7-76846843-0,16.0
router-84875df7fc-cmkz9-7-70507124-0,20.0
router-84875df7fc-b5nxc-2-9798025-0,21.0
router-84875df7fc-8n4sw-7-60383136-0,2.0
router-84875df7fc-cmkz9-4-24740031-0,30.0
router-84875df7fc-8n4sw-3-9668804-0,4.0
router-84875df7fc-cmkz9-2-6981496-0,4.0
router-84875df7fc-52vz8-4-29122492-0,27.0
router-84875df7fc-scxcj-2-10232444-0,26.0
router-84875df7fc-cmkz9-7-69959733-0,21.0
router-84875df7fc-b5nxc-4-55815700-0,46.0
router-84875df7fc-cmkz9-6-16447501-0,45.0
router-84875df7fc-cmkz9-6-15552675-0,18.0
router-84875df7fc-b5nxc-5-7985125-0,16.0
router-84875df7fc-cmkz9-7-61606160-0,13.0
router-84875df7fc-scxcj-0-7501544-0,28.0
router-84875df7fc-cmkz9-7-48868580-0,79.0
router-84875df7fc-8n4sw-7-70695309-0,22.0
router-84875df7fc-52vz8-4-30311894-0,14.0
router-84875df7fc-8n4sw-6-24381674-0,19.0
router-84875df7fc-8n4sw-7-58851859-0,23.0
router-84875df7fc-8n4sw-7-70407051-0,22.0
router-84875df7fc-cmkz9-4-22932603-0,11.0
router-84875df7fc-b5nxc-4-73821517-0,7.0
router-84875df7fc-b5nxc-0-5236036-0,26.0
router-84875df7fc-8n4sw-7-56320481-0,4.0
router-84875df7fc-8n4sw-7-54121340-0,33.0
router-84875df7fc-52vz8-3-12127023-0,0.0
router-84875df7fc-52vz8-7-12012718-0,3.0
router-84875df7fc-52vz8-6-62397767-0,10.0
router-84875df7fc-cmkz9-7-51998787-0,12.0
router-84875df7fc-b5nxc-7-23718918-0,12.0
router-84875df7fc-8n4sw-7-72259018-0,16.0
router-84875df7fc-scxcj-7-56337892-0,8.0
router-84875df7fc-b5nxc-4-52283300-0,7.0
router-84875df7fc-8n4sw-6-22151351-0,13.0
router-84875df7fc-52vz8-0-8972528-0,11.0
router-84875df7fc-scxcj-1-7437266-0,9.0
router-84875df7fc-52vz8-2-10089954-0,22.0
router-84875df7fc-52vz8-6-55894274-0,40.0
router-84875df7fc-scxcj-4-10039840-0,26.0
router-84875df7fc-8n4sw-1-8447840-0,22.0
router-84875df7fc-cmkz9-4-30920814-0,15.0
router-84875df7fc-52vz8-6-63437408-0,2.0
router-84875df7fc-scxcj-7-58806898-0,46.0
router-84875df7fc-8n4sw-5-6900401-0,17.0
router-84875df7fc-8n4sw-7-53594274-0,11.0
router-84875df7fc-52vz8-6-61506997-0,23.0
router-84875df7fc-b5nxc-4-53998942-0,4.0
router-84875df7fc-52vz8-1-7439862-0,15.0
router-84875df7fc-scxcj-6-15725660-0,25.0
router-84875df7fc-b5nxc-7-29332156-0,13.0
router-84875df7fc-scxcj-3-27042419-0,8.0
router-84875df7fc-scxcj-7-68495683-0,35.0
router-84875df7fc-b5nxc-4-70133851-0,9.0
router-84875df7fc-52vz8-4-21967738-0,13.0
router-84875df7fc-8n4sw-7-71246759-0,0.0
router-84875df7fc-8n4sw-4-14731162-0,21.0
router-84875df7fc-52vz8-7-11594982-0,42.0
router-84875df7fc-scxcj-7-58378117-0,7.0
router-84875df7fc-b5nxc-3-10560827-0,13.0
router-84875df7fc-scxcj-7-68656558-0,1.0
router-84875df7fc-8n4sw-7-58980526-0,18.0
router-84875df7fc-8n4sw-6-21860085-0,17.0
router-84875df7fc-b5nxc-4-67394787-0,18.0
router-84875df7fc-8n4sw-4-11092574-0,14.0
router-84875df7fc-b5nxc-7-28208564-0,30.0
router-84875df7fc-scxcj-7-59508946-0,18.0
router-84875df7fc-scxcj-7-70943923-0,25.0
router-84875df7fc-b5nxc-3-10151954-0,25.0
router-84875df7fc-52vz8-6-55627853-0,22.0
router-84875df7fc-8n4sw-0-5548608-0,37.0
router-84875df7fc-52vz8-6-52587920-0,9.0
router-84875df7fc-scxcj-7-58662482-0,1.0
router-84875df7fc-b5nxc-7-28457773-0,0.0
router-84875df7fc-8n4sw-1-8486674-0,14.0
router-84875df7fc-scxcj-7-59385962-0,5.0
router-84875df7fc-cmkz9-7-55698683-0,6.0
router-84875df7fc-52vz8-4-22276210-0,21.0
router-84875df7fc-8n4sw-6-28935969-0,23.0
router-84875df7fc-scxcj-3-28597120-0,13.0
router-84875df7fc-scxcj-1-5648572-0,4.0
router-84875df7fc-cmkz9-4-26267799-0,22.0
router-84875df7fc-8n4sw-7-74507628-0,0.0
router-84875df7fc-cmkz9-5-7966308-0,21.0
router-84875df7fc-scxcj-7-57550025-0,18.0
router-84875df7fc-scxcj-5-9626435-0,19.0
router-84875df7fc-8n4sw-6-27722693-0,33.0
router-84875df7fc-scxcj-6-13504053-0,4.0
router-84875df7fc-cmkz9-4-30558951-0,10.0
router-84875df7fc-8n4sw-7-52766107-0,10.0
